Singer,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,Song name,speechiness,tempo,track_href,valence
Kumar Sanu,0.587,0.703,0.666,5yDC62x6y5vZc32PzULCeU,5.11E-06,7,0.0924,-8.901,0,Saajanji Ghar Aaye,0.0356,98.214,https://api.spotify.com/v1/tracks/5yDC62x6y5vZc32PzULCeU,0.943
Kumar Sanu,0.153,0.461,0.73,3UwvL87QcqZD2A5Ipodhzk,0.000156,7,0.172,-9.097,0,Pehli Pehli Baar Mohabbat Ki Hai,0.0544,162.124,https://api.spotify.com/v1/tracks/3UwvL87QcqZD2A5Ipodhzk,0.462
Kumar Sanu,0.865,0.477,0.636,3xGwSN1dDdpN2s8oP8DRrC,0.00226,8,0.208,-8.334,0,Dheere Dheere Se Meri Zindagi Mein Aana,0.0356,84.547,https://api.spotify.com/v1/tracks/3xGwSN1dDdpN2s8oP8DRrC,0.707
Kumar Sanu,0.773,0.567,0.542,3GCvRY92yUzSRQ3V9mVElL,0.00628,0,0.516,-10.829,0,Tumhein Apna Banane Ki Kasam Khai Hai,0.0367,105.047,https://api.spotify.com/v1/tracks/3GCvRY92yUzSRQ3V9mVElL,0.765
Kumar Sanu,0.827,0.41,0.72,1qQpPLrf24dlipQw32Oo0b,0.00123,7,0.338,-7.675,0,Jaan - E - Jigar Jaaneman,0.0476,82.133,https://api.spotify.com/v1/tracks/1qQpPLrf24dlipQw32Oo0b,0.728
Kumar Sanu,0.548,0.504,0.594,1hGj2l3qGnv33MGXqse1hQ,0,9,0.0839,-9.639,0,Barsaat Ke Mausam Mein,0.0365,148.017,https://api.spotify.com/v1/tracks/1hGj2l3qGnv33MGXqse1hQ,0.886
Kumar Sanu,0.565,0.388,0.405,3wuBZdNJKPNlFagJU4oEEX,2.58E-05,4,0.0709,-10.56,0,"Dil Kehta Hai (From ""Akele Hum Akele Tum"")",0.0309,80.017,https://api.spotify.com/v1/tracks/3wuBZdNJKPNlFagJU4oEEX,0.475
Kumar Sanu,0.599,0.509,0.541,5hHmEV1M2pbiI0Me6tqrij,0,2,0.157,-8.207,0,Woh To Hai Albela,0.0319,123.443,https://api.spotify.com/v1/tracks/5hHmEV1M2pbiI0Me6tqrij,0.591
Kumar Sanu,0.301,0.742,0.575,0ens9kCzGYADuDTPKFXkGy,9.00E-06,7,0.417,-6.539,0,Aankhon Se Tune Kya Keh Diya,0.0356,125.402,https://api.spotify.com/v1/tracks/0ens9kCzGYADuDTPKFXkGy,0.617
Kumar Sanu,0.753,0.454,0.604,7ucrojjQI5AuW3E1ol11VW,3.05E-05,9,0.388,-8.441,0,Tumsa Koi Pyaara,0.0577,157.245,https://api.spotify.com/v1/tracks/7ucrojjQI5AuW3E1ol11VW,0.932
Kumar Sanu,0.655,0.663,0.578,1X4frH1kdwIeqspj1qdRG1,5.95E-05,1,0.0523,-11.366,0,Jaati Hoon Main,0.033,107.681,https://api.spotify.com/v1/tracks/1X4frH1kdwIeqspj1qdRG1,0.865
Kumar Sanu,0.889,0.534,0.433,1Q3efN4j9BavWtoMnbM6NM,0.0273,0,0.257,-12.096,0,"Tumhein Apna Banane Ki Kasam Khai Hai (From ""Sadak"")",0.0353,104.83,https://api.spotify.com/v1/tracks/1Q3efN4j9BavWtoMnbM6NM,0.777
Kumar Sanu,0.562,0.511,0.662,0LSZbKPyg7reKZhbWR4Huo,0,7,0.348,-9.704,0,"Mile Tum Se Bichhad Ke Hum (From ""Salaami"")",0.0414,107.245,https://api.spotify.com/v1/tracks/0LSZbKPyg7reKZhbWR4Huo,0.858
Kumar Sanu,0.831,0.524,0.636,5jib3JBR209gQizgISFbrH,0.00167,7,0.104,-9.517,0,Tu Pyar Hai Kisi Aur Ka,0.0375,99.68,https://api.spotify.com/v1/tracks/5jib3JBR209gQizgISFbrH,0.623
Kumar Sanu,0.136,0.613,0.696,4P4NsWdqLziZpEteU1uFCI,0.00222,8,0.053,-9.486,0,Chura Ke Dil Mera,0.0504,122.056,https://api.spotify.com/v1/tracks/4P4NsWdqLziZpEteU1uFCI,0.874
Kumar Sanu,0.874,0.337,0.515,1LTB4N42BhfgawbUZsUlMw,0.0222,7,0.144,-11.313,0,Zindagi Ki Talash Mein,0.0344,130.195,https://api.spotify.com/v1/tracks/1LTB4N42BhfgawbUZsUlMw,0.51
Kumar Sanu,0.111,0.56,0.831,7i1KXEFjxHSeti2WHBV9o5,2.09E-06,6,0.0621,-6.316,0,Humko Tumse Pyaar Hai,0.065,85.975,https://api.spotify.com/v1/tracks/7i1KXEFjxHSeti2WHBV9o5,0.762
Kumar Sanu,0.084,0.36,0.541,3IGPIku4M36QQhtEqCUsOQ,0.00827,7,0.136,-12.6,0,Ankhon Mein Kya - Khamoshi - The Musical / Soundtrack Version,0.158,200.026,https://api.spotify.com/v1/tracks/3IGPIku4M36QQhtEqCUsOQ,0.324
Kumar Sanu,0.279,0.742,0.94,6MuzOc3b0CudU3UZb3JJOE,8.60E-06,5,0.0868,-5.199,0,Tum Par Hum Hai Atke Yaara,0.144,128.035,https://api.spotify.com/v1/tracks/6MuzOc3b0CudU3UZb3JJOE,0.671
Kumar Sanu,0.736,0.474,0.456,2PZeTJgHbW7B2w2Lo6KM2J,0.00221,4,0.104,-14.92,0,Dil Mein Sanam Ki Soorat,0.0382,161.657,https://api.spotify.com/v1/tracks/2PZeTJgHbW7B2w2Lo6KM2J,0.781
Kumar Sanu,0.172,0.649,0.716,0LT0APsnMlmcjpt2ZltCm2,2.11E-06,4,0.171,-8.846,1,Jab Koi Baat Bigad Jaye,0.0245,111.656,https://api.spotify.com/v1/tracks/0LT0APsnMlmcjpt2ZltCm2,0.808
Kumar Sanu,0.522,0.637,0.774,6f3C6rJo7zvmfr1h5SRvxg,0.0001,7,0.0901,-9.327,1,Ladki Badi Anjani Hai,0.056,121.108,https://api.spotify.com/v1/tracks/6f3C6rJo7zvmfr1h5SRvxg,0.731
Kumar Sanu,0.846,0.36,0.697,5KikkBMpRSMB4PnroLf5hZ,0.0225,0,0.173,-8.213,1,Ek Sanam Chahiye Aashiqui Ke Liye,0.0442,150.962,https://api.spotify.com/v1/tracks/5KikkBMpRSMB4PnroLf5hZ,0.634
Kumar Sanu,0.32,0.399,0.907,46HqZTCD7Wqd0Q95iuuHmt,0,8,0.346,-2.945,1,"Mirchi Lagi Toh (from ""Coolie No. 1"")",0.219,196.296,https://api.spotify.com/v1/tracks/46HqZTCD7Wqd0Q95iuuHmt,0.797
Kumar Sanu,0.055,0.517,0.806,2e3Uzf1zknehFO4XyWyLBJ,0.0041,2,0.281,-9.993,1,Paas Woh Aane Lage,0.0475,107.464,https://api.spotify.com/v1/tracks/2e3Uzf1zknehFO4XyWyLBJ,0.912
Kumar Sanu,0.445,0.51,0.44,4n5vaqluWQjCrKr4JLZIRh,3.98E-06,2,0.241,-16.345,1,Tere Dar Par Sanam - Male Version,0.039,82.454,https://api.spotify.com/v1/tracks/4n5vaqluWQjCrKr4JLZIRh,0.665
Kumar Sanu,0.751,0.439,0.615,5maLNkwnwUGzB7I6dNANV5,0.00736,9,0.293,-7.376,1,Ab Tere Bin,0.0328,123.727,https://api.spotify.com/v1/tracks/5maLNkwnwUGzB7I6dNANV5,0.54
Kumar Sanu,0.583,0.517,0.495,3rLSVdt9C2Pg2jo90oltnU,0,10,0.0622,-10.129,1,Ek Ladki Ko Dekha,0.0326,81.402,https://api.spotify.com/v1/tracks/3rLSVdt9C2Pg2jo90oltnU,0.826
Kumar Sanu,0.656,0.364,0.687,1qyib2Wb5YTbNzZi7QMhEY,0,0,0.175,-7.967,1,Ae Kash Ke Hum,0.0571,161.008,https://api.spotify.com/v1/tracks/1qyib2Wb5YTbNzZi7QMhEY,0.663
Kumar Sanu,0.633,0.59,0.568,5HJcl5wuEptCtI5CSo8eFJ,0,0,0.451,-12.8,1,"Tum Dil Ki Dhadkan Mein (From ""Dhadkan"")",0.0344,112.019,https://api.spotify.com/v1/tracks/5HJcl5wuEptCtI5CSo8eFJ,0.502
Kumar Sanu,0.168,0.712,0.391,4OvdhTOjq75CvPO6O7AWRw,9.10E-06,5,0.188,-14.142,1,Dil Mera Churaya Kyun,0.0259,109.692,https://api.spotify.com/v1/tracks/4OvdhTOjq75CvPO6O7AWRw,0.684
Kumar Sanu,0.642,0.462,0.375,5fq7CGNYZKJm38HbLwMg9h,0,4,0.189,-13.184,1,Ek Din Aap,0.0309,145.35,https://api.spotify.com/v1/tracks/5fq7CGNYZKJm38HbLwMg9h,0.612
Kumar Sanu,0.877,0.499,0.534,2FasYCxo2yAPDnIkoRp7SS,0.00282,8,0.195,-9.081,1,Dil Hai Ki Manta Nahin,0.0316,117.524,https://api.spotify.com/v1/tracks/2FasYCxo2yAPDnIkoRp7SS,0.717
Kumar Sanu,0.266,0.503,0.706,5JWuNK80jSLK1jQyFInWqG,5.92E-05,2,0.34,-10.211,1,Madhosh Dil Ki Dhadkan,0.0463,155.611,https://api.spotify.com/v1/tracks/5JWuNK80jSLK1jQyFInWqG,0.762
Kumar Sanu,0.353,0.538,0.775,0BOCwhEGKD1MF80JBPsVvX,0.00032,2,0.397,-6.222,1,Kitna Pyar Tumhein Karte Hai,0.034,96.459,https://api.spotify.com/v1/tracks/0BOCwhEGKD1MF80JBPsVvX,0.78
Kumar Sanu,0.539,0.342,0.587,6JROylF3oqAcCItUn88lgQ,6.02E-06,6,0.0958,-7.51,1,"Saathi Tera Pyar (From ""Insaniyat"")",0.0345,84.175,https://api.spotify.com/v1/tracks/6JROylF3oqAcCItUn88lgQ,0.51
Kumar Sanu,0.118,0.774,0.934,2oVJZVH1hlxP3MxyDFRSEb,0.00284,5,0.0897,-6.422,1,Neend Churayee Meri,0.0516,105.968,https://api.spotify.com/v1/tracks/2oVJZVH1hlxP3MxyDFRSEb,0.882
Kumar Sanu,0.148,0.551,0.761,0QBgCQM3VQCSbd4M5I2N43,0,2,0.0794,-7.427,1,Mera Chand Mujhe Aaya Hai Nazar,0.0275,102.052,https://api.spotify.com/v1/tracks/0QBgCQM3VQCSbd4M5I2N43,0.751
Kumar Sanu,0.414,0.5,0.969,5LqaYVGUqmoNrvOwt2AypE,6.61E-05,6,0.143,-1.322,1,"Aankh Hai Bhari Bhari (Duet Version) - From ""Tum Se Achcha Kaun Hai""",0.0404,143.078,https://api.spotify.com/v1/tracks/5LqaYVGUqmoNrvOwt2AypE,0.958
Kumar Sanu,0.213,0.613,0.709,41o3yT1TB8lnwzk3Ne5SSw,1.08E-05,0,0.134,-9.954,1,"O Jaana Na Jaana, Pt. 1",0.0541,128.128,https://api.spotify.com/v1/tracks/41o3yT1TB8lnwzk3Ne5SSw,0.759
Kumar Sanu,0.593,0.656,0.765,4Bfi6JKOITBh792qOXSfoG,3.27E-06,7,0.0883,-5.63,1,Aana Mere Pyar Ko,0.0394,96.182,https://api.spotify.com/v1/tracks/4Bfi6JKOITBh792qOXSfoG,0.961
Kumar Sanu,0.514,0.517,0.584,38ql2maaz4VFexTGL8yIW3,0,9,0.109,-6.431,1,Jab Kisiki Taraf Dil,0.0385,79.146,https://api.spotify.com/v1/tracks/38ql2maaz4VFexTGL8yIW3,0.438
Kumar Sanu,0.157,0.546,0.41,6xeXoJoKVb1kUzrS7J4h6D,0.000495,10,0.577,-14.42,1,Chand Sitare,0.0995,78.291,https://api.spotify.com/v1/tracks/6xeXoJoKVb1kUzrS7J4h6D,0.781
Lata Mangeshwar,0.349,0.792,0.635,16XEVyPh5NT31CAAqPbxQF,5.92E-06,7,0.324,-13.94,0,Aankhein Khuli,0.0863,122.004,https://api.spotify.com/v1/tracks/16XEVyPh5NT31CAAqPbxQF,0.648
Lata Mangeshwar,0.747,0.444,0.469,3B3MQlP4NPAxE2HEE2sEsS,0.000152,6,0.238,-9.624,0,Pyar Hua Iqrar Hua,0.0307,126.696,https://api.spotify.com/v1/tracks/3B3MQlP4NPAxE2HEE2sEsS,0.862
Lata Mangeshwar,0.445,0.486,0.615,3HYF4u13huHTkHQnBgit3N,0.000951,8,0.375,-13.277,0,Zinda Rehti Hain Unki Mohabbatein,0.0542,92.277,https://api.spotify.com/v1/tracks/3HYF4u13huHTkHQnBgit3N,0.848
Lata Mangeshwar,0.826,0.525,0.46,3i11e2jzUtO3jChiFl3v9x,0.00202,1,0.139,-8.594,0,Tere Liye,0.0246,98.007,https://api.spotify.com/v1/tracks/3i11e2jzUtO3jChiFl3v9x,0.33
Lata Mangeshwar,0.885,0.67,0.623,3LhDCvh1v5go9wLln5jsfQ,0,8,0.0986,-8.348,0,"Yunhi Tum Mujhse - From ""Sachaa Jhutha""",0.0767,118.524,https://api.spotify.com/v1/tracks/3LhDCvh1v5go9wLln5jsfQ,0.908
Lata Mangeshwar,0.989,0.493,0.604,4YZJr7NL2fmZkPI3CXeNhV,0.655,1,0.242,-7.304,0,Bheegi Bheegi Raaton Mein,0.0455,95.966,https://api.spotify.com/v1/tracks/4YZJr7NL2fmZkPI3CXeNhV,0.716
Lata Mangeshwar,0.747,0.444,0.469,3B3MQlP4NPAxE2HEE2sEsS,0.000152,6,0.238,-9.624,0,Pyar Hua Iqrar Hua,0.0307,126.696,https://api.spotify.com/v1/tracks/3B3MQlP4NPAxE2HEE2sEsS,0.862
Lata Mangeshwar,0.794,0.407,0.686,6ISF8WtUVBrjXB1rL1PMFu,0,10,0.109,-7.784,0,Gore Rang Pe Itna Gumaan Na Kar - Roti / Soundtrack Version,0.0725,76.975,https://api.spotify.com/v1/tracks/6ISF8WtUVBrjXB1rL1PMFu,0.855
Lata Mangeshwar,0.962,0.503,0.294,3vLFA2nTU6usnRbYrmVo6f,0.133,9,0.171,-14.474,0,Itna Na Mujhse Tu Pyar Badha,0.0573,138.348,https://api.spotify.com/v1/tracks/3vLFA2nTU6usnRbYrmVo6f,0.845
Lata Mangeshwar,0.492,0.548,0.506,4T3VAoUDvCJkX5OSYXnng0,0.000442,6,0.189,-13.684,0,Humko Humise Chura Lo,0.0495,85.628,https://api.spotify.com/v1/tracks/4T3VAoUDvCJkX5OSYXnng0,0.641
Lata Mangeshwar,0.792,0.381,0.822,0MBlcKtrEIDOWzKYYfifLn,0,10,0.181,-2.954,0,"Gore Rang Pe Itna Gumaan Na Kar - From ""Roti""",0.0743,152.91,https://api.spotify.com/v1/tracks/0MBlcKtrEIDOWzKYYfifLn,0.84
Lata Mangeshwar,0.678,0.466,0.452,2QGilBp4UILvAbBwykuq7p,1.38E-05,6,0.0581,-9.232,0,Pyar Hua Iqrar Hua,0.0321,126.696,https://api.spotify.com/v1/tracks/2QGilBp4UILvAbBwykuq7p,0.882
Lata Mangeshwar,0.831,0.31,0.709,5YjQvWPjtMZ4UyBC1qeTmw,0.000632,2,0.141,-7.253,0,Dil Dhundta Hai,0.0673,153.427,https://api.spotify.com/v1/tracks/5YjQvWPjtMZ4UyBC1qeTmw,0.445
Lata Mangeshwar,0.719,0.618,0.613,6bd3RszjfhMqkVH0zIUFSo,0.00112,11,0.127,-5.248,0,Agar Tum Na Hote - Female Version,0.037,122.607,https://api.spotify.com/v1/tracks/6bd3RszjfhMqkVH0zIUFSo,0.783
Lata Mangeshwar,0.727,0.464,0.512,7BIHcqjql1PlULV3h1B1RO,0,4,0.683,-5.808,0,"Is Kismat Ke Kaise - From ""Khel Khilari Ka""",0.0447,79.917,https://api.spotify.com/v1/tracks/7BIHcqjql1PlULV3h1B1RO,0.79
Lata Mangeshwar,0.633,0.389,0.699,6PTn66QzyMC8qVV7vNMRXE,2.26E-06,5,0.709,-5.05,0,"Wada Karo - From ""Aa Gale Lag Jaa""",0.0415,87.427,https://api.spotify.com/v1/tracks/6PTn66QzyMC8qVV7vNMRXE,0.527
Lata Mangeshwar,0.475,0.369,0.745,6ChgSkEDHeHrr1Jig4lMOG,2.99E-05,9,0.392,-7.185,0,"Janam Janam Ka Saath Hai - From ""Bheegi Palken""",0.0587,154.018,https://api.spotify.com/v1/tracks/6ChgSkEDHeHrr1Jig4lMOG,0.835
Lata Mangeshwar,0.842,0.436,0.578,5pqYCdrseet7xqaRoX9oe3,2.03E-05,11,0.738,-4.747,0,Jaane Kya Baat Hai,0.0301,117.669,https://api.spotify.com/v1/tracks/5pqYCdrseet7xqaRoX9oe3,0.52
Lata Mangeshwar,0.764,0.374,0.66,6jsh1e9MRqbfy8tI38f71k,7.55E-06,7,0.486,-6.223,0,"Wada Karo - From ""Aa Gale Lag Jaa""",0.0401,87.394,https://api.spotify.com/v1/tracks/6jsh1e9MRqbfy8tI38f71k,0.525
Lata Mangeshwar,0.95,0.32,0.439,5K0YR5W8FNgzjceUwgNlPv,0.0426,3,0.104,-11.324,0,Aaja Sanam Madhur Chandni Men,0.0422,81.706,https://api.spotify.com/v1/tracks/5K0YR5W8FNgzjceUwgNlPv,0.796
Lata Mangeshwar,0.965,0.446,0.528,1iOzuFQ2yzncVwuHXFCOsu,0.0013,8,0.131,-10.114,0,Kahin Karti Hogi Woh Mera Intezar,0.0495,115.25,https://api.spotify.com/v1/tracks/1iOzuFQ2yzncVwuHXFCOsu,0.425
Lata Mangeshwar,0.972,0.453,0.396,4MbatWSKrUNttg8wnb1gnV,0.786,8,0.253,-11.499,0,Jo Wada Kiya Woh Nibhana Padega - Happy,0.045,158.131,https://api.spotify.com/v1/tracks/4MbatWSKrUNttg8wnb1gnV,0.596
Lata Mangeshwar,0.634,0.621,0.512,1AhXEDyg2AbV7CAnyiAMvM,0,7,0.0803,-11.074,0,Mere Khwabon Mein,0.0547,114.802,https://api.spotify.com/v1/tracks/1AhXEDyg2AbV7CAnyiAMvM,0.926
Lata Mangeshwar,0.829,0.418,0.603,7cqSZn61vxGzPuc2UuQC5e,0.00275,7,0.146,-6.816,0,Humko Tumse Ho Gaya Hai Pyar - Amar Akbar Anthony / Soundtrack Version,0.0438,94.314,https://api.spotify.com/v1/tracks/7cqSZn61vxGzPuc2UuQC5e,0.742
Lata Mangeshwar,0.634,0.621,0.512,1AhXEDyg2AbV7CAnyiAMvM,0,7,0.0803,-11.074,0,Mere Khwabon Mein,0.0547,114.802,https://api.spotify.com/v1/tracks/1AhXEDyg2AbV7CAnyiAMvM,0.926
Lata Mangeshwar,0.823,0.376,0.462,5P49QyK81dOSc3W7iWDlAT,0.004,1,0.122,-9.545,0,Rimjhim Gire Sawan,0.0335,106.954,https://api.spotify.com/v1/tracks/5P49QyK81dOSc3W7iWDlAT,0.736
Lata Mangeshwar,0.306,0.752,0.67,5Ojd5BIzXqViz0XAlU3uIR,0.000528,6,0.729,-10.641,0,"Dil To Pagal Hai (From ""Dil To Pagal Hai"")",0.0465,110.696,https://api.spotify.com/v1/tracks/5Ojd5BIzXqViz0XAlU3uIR,0.748
Lata Mangeshwar,0.823,0.376,0.462,5P49QyK81dOSc3W7iWDlAT,0.004,1,0.122,-9.545,0,Rimjhim Gire Sawan,0.0335,106.954,https://api.spotify.com/v1/tracks/5P49QyK81dOSc3W7iWDlAT,0.736
Lata Mangeshwar,0.983,0.432,0.497,5SOz11mekUwr7kQm8dpHqs,0.907,9,0.101,-10.732,0,Aaj Phir Jeene Ki Tamanna Hai,0.0345,97.491,https://api.spotify.com/v1/tracks/5SOz11mekUwr7kQm8dpHqs,0.783
Lata Mangeshwar,0.983,0.432,0.497,5SOz11mekUwr7kQm8dpHqs,0.907,9,0.101,-10.732,0,Aaj Phir Jeene Ki Tamanna Hai,0.0345,97.491,https://api.spotify.com/v1/tracks/5SOz11mekUwr7kQm8dpHqs,0.783
Lata Mangeshwar,0.158,0.752,0.586,3XXWxfOUxY9L2R6vVpO05T,0.00651,8,0.253,-6.526,1,Milo Na Tum,0.0518,92.009,https://api.spotify.com/v1/tracks/3XXWxfOUxY9L2R6vVpO05T,0.3
Lata Mangeshwar,0.635,0.247,0.556,7fyIuR4aaWb6iltlAoSkxF,0.000436,11,0.146,-7.514,1,Do Pal,0.0376,168.823,https://api.spotify.com/v1/tracks/7fyIuR4aaWb6iltlAoSkxF,0.371
Lata Mangeshwar,0.8,0.482,0.211,2IWhu2HrHttIUcw0Omn1Gr,1.48E-06,6,0.159,-16.491,1,Bahon Mein Chale Aao,0.0353,72.754,https://api.spotify.com/v1/tracks/2IWhu2HrHttIUcw0Omn1Gr,0.612
Lata Mangeshwar,0.22,0.53,0.564,2hWUcbgPqVsvsgHMWEvSUe,0.0032,3,0.258,-7.137,1,Aap Ki Ankhon Mein Kuch,0.0323,100.187,https://api.spotify.com/v1/tracks/2hWUcbgPqVsvsgHMWEvSUe,0.349
Lata Mangeshwar,0.645,0.601,0.441,500H9ENeR5AYbKU1ScK6ME,1.08E-06,4,0.0986,-8.946,1,Luka Chuppi,0.0285,103.862,https://api.spotify.com/v1/tracks/500H9ENeR5AYbKU1ScK6ME,0.202
Lata Mangeshwar,0.878,0.626,0.468,1MGNL2esIOY05cV4MkAaMz,0,2,0.102,-11.626,1,Dheere Dheere Bol Koi Sun Na Le,0.0491,128.703,https://api.spotify.com/v1/tracks/1MGNL2esIOY05cV4MkAaMz,0.838
Lata Mangeshwar,0.369,0.684,0.52,6O8ZM3IKYcSBzpnuxpCAQr,3.99E-05,7,0.724,-10.793,1,Dholna,0.0339,92.995,https://api.spotify.com/v1/tracks/6O8ZM3IKYcSBzpnuxpCAQr,0.907
Lata Mangeshwar,0.895,0.461,0.336,5wPr9KuSfGBwGCi6NgJoVv,0,2,0.294,-10.632,1,O Paalanhaare,0.0423,81.846,https://api.spotify.com/v1/tracks/5wPr9KuSfGBwGCi6NgJoVv,0.176
Lata Mangeshwar,0.796,0.312,0.452,5Y5c5bJK0O7KJDDAYKkppH,0.000874,8,0.286,-11.872,1,Lag Ja Gale Se Phir,0.0391,132.485,https://api.spotify.com/v1/tracks/5Y5c5bJK0O7KJDDAYKkppH,0.391
Lata Mangeshwar,0.524,0.429,0.763,0eGtFJBfYUKF2CvNZJEu3M,0.000199,1,0.127,-5.91,1,Kabhi Khushi Kabhie Gham,0.107,100.835,https://api.spotify.com/v1/tracks/0eGtFJBfYUKF2CvNZJEu3M,0.668
Lata Mangeshwar,0.936,0.58,0.469,3ClX9Fv2i4mzRUhWUxkpod,0.00729,10,0.143,-7.557,1,Man Kyoon Behka Re Behka Aadhi Raat Ko,0.0577,79.696,https://api.spotify.com/v1/tracks/3ClX9Fv2i4mzRUhWUxkpod,0.316
Lata Mangeshwar,0.796,0.312,0.452,5Y5c5bJK0O7KJDDAYKkppH,0.000874,8,0.286,-11.872,1,Lag Ja Gale Se Phir,0.0391,132.485,https://api.spotify.com/v1/tracks/5Y5c5bJK0O7KJDDAYKkppH,0.391
Lata Mangeshwar,0.89,0.432,0.436,3vwI7iTw0lu7WmSXaTUkda,4.15E-05,7,0.582,-11.04,1,Yeh Raat Bheegi Bheegi,0.0327,86.13,https://api.spotify.com/v1/tracks/3vwI7iTw0lu7WmSXaTUkda,0.489
Lata Mangeshwar,0.928,0.544,0.413,1obzxoRduT5n3fAKsf0Pgi,0.00209,6,0.128,-7.188,1,"Dil Hoom Hoom Kare (From ""Rudaali"") - Female Version",0.0258,99.789,https://api.spotify.com/v1/tracks/1obzxoRduT5n3fAKsf0Pgi,0.35
Lata Mangeshwar,0.894,0.606,0.379,2kVKDFmDFuKNR4tuDgZqWM,0.000734,8,0.185,-12.718,1,Dil Tadap Tadap Ke Kah Raha,0.0639,151.894,https://api.spotify.com/v1/tracks/2kVKDFmDFuKNR4tuDgZqWM,0.933
Lata Mangeshwar,0.975,0.602,0.275,3pA83f6IQZEIIM9XAkoI1l,0.756,8,0.118,-16.743,1,Thodi Si Zamin Thoda Aasman,0.0403,109.594,https://api.spotify.com/v1/tracks/3pA83f6IQZEIIM9XAkoI1l,0.574
Lata Mangeshwar,0.796,0.312,0.452,5Y5c5bJK0O7KJDDAYKkppH,0.000874,8,0.286,-11.872,1,Lag Ja Gale Se Phir,0.0391,132.485,https://api.spotify.com/v1/tracks/5Y5c5bJK0O7KJDDAYKkppH,0.391
Lata Mangeshwar,0.875,0.566,0.412,6Rl4eDKFpvntiRKtPn8d5V,0.00314,5,0.204,-12.63,1,Ajib Dastan Hai Yeh,0.0309,102.478,https://api.spotify.com/v1/tracks/6Rl4eDKFpvntiRKtPn8d5V,0.68
Lata Mangeshwar,0.928,0.544,0.413,5A3tZCjNhmqtmNUNbjOZeL,0.00209,6,0.128,-7.188,1,Dil Hoom Hoom Kare - Female Version,0.0258,99.789,https://api.spotify.com/v1/tracks/5A3tZCjNhmqtmNUNbjOZeL,0.35
Lata Mangeshwar,0.8,0.482,0.211,2IWhu2HrHttIUcw0Omn1Gr,1.48E-06,6,0.159,-16.491,1,Bahon Mein Chale Aao,0.0353,72.754,https://api.spotify.com/v1/tracks/2IWhu2HrHttIUcw0Omn1Gr,0.612
Lata Mangeshwar,0.979,0.502,0.315,46bHffIYlRKDZJG1Wbv8vi,5.70E-05,4,0.626,-10.438,1,Kabhi Kabhi Mere Dil Mein Duet,0.0318,110.618,https://api.spotify.com/v1/tracks/46bHffIYlRKDZJG1Wbv8vi,0.397
Lata Mangeshwar,0.47,0.697,0.661,2sBondkRNRZJzNJEcNyRGX,2.23E-05,5,0.298,-11.588,1,"Bholi Si Surat (From ""Dil To Pagal Hai"")",0.0343,86.542,https://api.spotify.com/v1/tracks/2sBondkRNRZJzNJEcNyRGX,0.856
Lata Mangeshwar,0.235,0.268,0.371,6RELGnjAoxtO1IRYUcEcta,0.00067,2,0.0674,-10.807,1,Ek Pyar Ka Naghma Hai,0.0318,88.688,https://api.spotify.com/v1/tracks/6RELGnjAoxtO1IRYUcEcta,0.255
Lata Mangeshwar,0.864,0.43,0.727,0EPBPqrmLxVl3UXzcJuqVj,0.00417,3,0.139,-11.18,1,Itna To Yaad Hai Mujhe,0.134,80.772,https://api.spotify.com/v1/tracks/0EPBPqrmLxVl3UXzcJuqVj,0.55
Lata Mangeshwar,0.979,0.502,0.315,46bHffIYlRKDZJG1Wbv8vi,5.70E-05,4,0.626,-10.438,1,Kabhi Kabhi Mere Dil Mein Duet,0.0318,110.618,https://api.spotify.com/v1/tracks/46bHffIYlRKDZJG1Wbv8vi,0.397
Lata Mangeshwar,0.814,0.403,0.316,1vi4SYpDhUVf4R247VpzMv,0,7,0.0789,-12.482,1,Ye Dil Tum Bin Lagta Nahin,0.0338,141.778,https://api.spotify.com/v1/tracks/1vi4SYpDhUVf4R247VpzMv,0.578
Lata Mangeshwar,0.308,0.611,0.292,4M6QtwT7kFCMqztO4E96kk,0.00256,9,0.185,-12.809,1,Tujhse Naraz Nahin Zindagi - Lata Mangeshkar,0.0283,96.937,https://api.spotify.com/v1/tracks/4M6QtwT7kFCMqztO4E96kk,0.65
Lata Mangeshwar,0.987,0.5,0.165,1BAFeTJg6BJkCWQFKI93yv,0.253,2,0.516,-14.007,1,Chalenge Teer Jab Dil Par,0.0544,111.304,https://api.spotify.com/v1/tracks/1BAFeTJg6BJkCWQFKI93yv,0.696
Lata Mangeshwar,0.918,0.316,0.5,61QOwSMaYXkI9xZg1sHeL0,0.00686,5,0.149,-7.557,1,Kora Kagaz Tha Yeh Man Mera,0.0532,199.178,https://api.spotify.com/v1/tracks/61QOwSMaYXkI9xZg1sHeL0,0.679
Lata Mangeshwar,0.984,0.35,0.557,3Cx7kRThxe9AYG0u68ldK3,0.068,6,0.0511,-8.839,1,Hum Dono Do Premi,0.0357,86.617,https://api.spotify.com/v1/tracks/3Cx7kRThxe9AYG0u68ldK3,0.677
Mahendra Kapoor,0.977,0.522,0.236,3OPM2VeGfMiiPt7eE8Npor,0.237,5,0.267,-13.681,0,Chalo Ek Baar Phir Se,0.03,92.473,https://api.spotify.com/v1/tracks/3OPM2VeGfMiiPt7eE8Npor,0.573
